,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,83.5,960.0,98.5,393.0,98.5,98.5,1075.0,1331.0,196.5,760.0,1420.0,99.0,197.5,5698.5,98.5,98.5,97.5,98.5
arm-webradio.csv,98.5,1348.0,546.0,194.0,98.5,98.5,192.5,147.5,295.0,1914.0,173.0,99.0,91.5,5975.5,98.5,99.0,97.5,98.5
bwapi.csv,98.5,1330.0,98.5,1960.5,98.5,98.5,2813.0,2884.5,196.5,670.5,2254.0,99.0,197.5,15095.5,97.5,99.0,97.5,98.5
co-ode-owl-plugins.csv,98.5,1178.0,98.5,392.0,98.5,98.5,108.0,221.0,196.0,857.5,431.5,99.0,89.5,14794.5,98.5,99.0,97.5,98.5
firebreath.csv,98.5,521.0,98.5,1467.5,98.5,98.5,15.5,721.5,196.5,736.0,421.0,98.5,98.5,904.5,94.5,97.5,97.5,98.5
frogatto.csv,98.5,703.0,98.5,1079.0,98.5,98.5,1886.0,2539.5,97.5,667.5,2155.0,99.0,98.5,15095.5,98.5,97.5,97.5,98.5
gretl.csv,98.5,766.5,98.5,981.5,98.5,98.5,1625.5,1891.5,196.0,661.5,912.0,98.5,196.5,5317.0,98.5,99.0,95.5,98.5
jasperreports.csv,285.5,584.5,98.5,1863.0,98.5,98.5,2907.5,2863.5,852.0,377.0,1976.0,98.5,197.5,569.5,98.5,97.5,95.5,92.5
konversation.csv,187.0,254.5,98.5,586.5,98.5,98.5,1167.0,1273.5,196.0,1199.5,808.0,98.5,89.5,3668.0,94.5,97.5,97.5,92.5
linuxsh.csv,98.5,799.5,355.5,325.0,98.5,98.5,121.5,367.0,196.0,1097.0,99.0,98.5,89.5,3005.0,98.5,99.0,855.5,98.5
moviesandbox.csv,98.5,359.0,98.5,879.0,98.5,98.5,487.5,1090.5,196.5,1107.0,140.0,94.5,89.5,6830.5,98.5,97.5,97.5,188.0
ontomorphtab.csv,98.5,1519.0,98.5,1566.5,98.5,98.5,2594.0,2364.0,196.0,923.0,1985.5,98.5,197.5,4453.5,98.5,99.0,97.5,98.5
opengs.csv,83.5,347.0,98.5,263.5,98.5,98.5,45.0,40.5,238.0,568.0,0.0,98.5,95.5,11598.5,94.5,95.5,97.5,98.5
scite-ru.csv,98.5,608.5,98.5,1665.5,98.5,98.5,688.0,2709.5,97.5,857.5,1600.0,98.5,97.5,15095.5,98.5,99.0,97.5,98.5
tokratan.csv,91.5,163.0,98.5,357.0,98.5,98.5,9.5,43.5,97.5,367.0,526.0,98.5,97.5,5622.0,94.5,94.5,97.5,98.5
vrjuggler.csv,98.5,0.0,98.5,62.5,191.0,114.0,283.5,244.0,51.5,434.5,1164.5,96.5,81.5,16836.5,98.5,92.5,64.0,580.5
wxcode.csv,91.5,335.5,98.5,530.0,98.5,97.5,329.5,156.5,51.5,187.0,153.5,96.5,97.5,2762.5,94.5,97.5,97.5,80.5
xuggle.csv,98.5,1162.0,98.5,511.0,98.5,98.5,1271.5,1350.5,97.5,574.0,945.0,99.0,98.5,15095.5,94.5,99.0,97.5,98.5
