,jedit.csv,lamp.csv,triplea.csv,openintents.csv,dxengine.csv,hazelcast.csv,bullet.csv,qlc.csv,jmonkeyengine.csv,onotoa.csv,apertium.csv,lcfizvtop.csv,bionote.csv,kolmafia.csv,findbugs.csv,duplicati.csv,emono.csv
apertium.csv,98.5,184.0,97.5,94.5,94.5,97.5,95.5,147.5,771.5,84.5,189.0,272.5,1259.5,98.5,95.5,93.5,295.0
bionote.csv,98.5,55.5,89.5,98.5,97.5,79.5,96.5,98.5,194.0,226.5,90.5,269.5,190.0,95.5,94.5,98.5,95.5
bullet.csv,98.5,390.5,196.5,94.5,97.5,97.5,98.5,98.5,96.5,94.5,474.5,272.5,1338.0,98.5,291.5,98.5,295.0
dxengine.csv,69.5,194.0,190.5,98.5,94.5,99.0,98.5,359.0,64.5,99.0,286.5,272.5,92.5,0.0,270.5,91.5,295.0
emono.csv,98.5,571.5,194.5,98.5,99.0,99.0,197.5,98.5,376.0,99.0,579.0,180.0,765.5,98.5,291.5,98.5,295.0
findbugs.csv,98.5,291.5,97.5,98.5,99.0,97.5,195.5,98.5,194.0,99.0,646.5,269.5,186.0,98.5,291.5,98.5,95.5
hazelcast.csv,98.5,388.0,97.5,94.5,97.5,97.5,96.5,98.5,861.0,196.0,188.0,269.5,1259.5,98.5,291.5,98.5,295.0
jedit.csv,98.5,295.0,196.5,98.5,99.0,99.0,197.5,98.5,194.0,99.0,675.5,197.0,286.5,98.5,291.5,98.5,295.0
jmonkeyengine.csv,78.5,394.0,97.5,79.5,99.0,86.5,98.5,98.5,96.5,93.5,725.0,464.5,186.0,97.5,95.5,96.5,196.5
kolmafia.csv,98.5,293.0,97.5,98.5,99.0,97.5,197.5,98.5,194.0,99.0,675.5,368.0,380.0,98.5,291.5,93.5,295.0
lamp.csv,98.5,95.5,97.5,98.5,97.5,196.5,98.5,98.5,687.0,193.0,187.0,366.0,840.0,98.5,193.0,98.5,295.0
lcfizvtop.csv,98.5,290.5,97.5,94.5,94.5,97.5,96.5,882.0,861.0,191.0,189.0,269.5,1181.0,98.5,291.5,98.5,295.0
onotoa.csv,97.5,295.5,95.5,98.5,99.0,295.5,194.5,1200.5,194.0,99.0,675.5,197.0,902.5,98.5,289.5,98.5,193.0
openintents.csv,98.5,394.0,97.5,94.5,189.0,93.5,197.5,1200.5,194.0,292.0,90.5,197.0,380.0,98.5,291.5,98.5,196.0
qlc.csv,98.5,190.0,97.5,94.5,97.5,94.5,96.5,98.5,780.5,191.0,90.5,269.5,918.5,98.5,95.5,98.5,95.5
triplea.csv,98.5,394.0,196.5,98.5,99.0,99.0,98.5,98.5,194.0,97.5,479.5,366.0,1338.0,98.5,193.0,98.5,295.0
