,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.53,0.65,0.78,0.55,0.98,0.66,0.54,1.0
arcallians.csv,0.67,0.76,0.91,0.77,0.52,0.32,0.62,0.42
arianne.csv,0.7,0.94,0.96,0.98,1.0,0.99,0.89,0.84
cortex-vfx.csv,0.4,0.49,0.57,0.57,0.48,0.23,0.4,0.53
mbse.csv,0.54,0.76,0.41,0.82,0.66,0.88,0.6,0.92
multitude.csv,0.8,0.76,0.84,0.48,0.92,0.95,0.66,0.95
phonon-vlc-mplayer.csv,0.43,0.62,0.81,0.7,1.0,0.47,0.51,0.71
qgis.csv,0.41,0.61,0.88,0.41,0.0,0.0,0.49,0.79
