,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.54,0.66,0.74,0.58,0.21,0.65,0.57,0.0
arcallians.csv,0.59,0.67,0.82,0.76,0.55,0.36,0.59,0.47
arianne.csv,0.71,0.3,0.42,0.0,0.0,0.0,0.34,0.23
cortex-vfx.csv,0.44,0.53,0.61,0.61,0.52,0.27,0.44,0.57
mbse.csv,0.51,0.54,0.34,0.38,0.67,0.6,0.57,0.45
multitude.csv,0.71,0.65,0.63,0.52,0.55,0.3,0.67,0.54
phonon-vlc-mplayer.csv,0.47,0.61,0.82,0.73,0.05,0.5,0.54,0.65
qgis.csv,0.44,0.63,0.84,0.46,0.0,0.0,0.5,0.6
