,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,1.0,1.0,1.0,0.48,0.88,1.0,1.0,0.8,0.65
ffigo.csv,0.78,0.8,0.83,0.98,0.89,0.67,1.0,0.44,1.01
ildjit.csv,0.67,0.29,0.76,0.79,0.82,0.46,1.04,0.75,0.75
jfreereport.csv,0.87,0.92,0.6,0.77,0.69,1.0,0.88,0.7,0.89
pcsx2.csv,0.76,0.9,0.53,0.63,0.41,0.67,1.0,0.72,0.55
psycle.csv,0.48,0.92,0.54,0.71,0.65,0.9,0.68,0.63,0.62
wikipediardware.csv,0.55,0.88,0.84,0.66,0.72,0.87,0.81,0.79,0.32
wxjs.csv,0.96,1.0,0.95,1.0,0.98,1.09,0.24,1.0,1.0
xqilla.csv,0.72,0.87,0.75,0.92,0.84,0.06,0.63,0.85,0.96
