,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,xbg.csv,gdis.csv,loki-lib.csv,exl.csv
avifile.csv,0.0,0.0,0.0,101.0,4.0,0.0,97.0,3.0,0.0,6.0,2.0,49.0,50.0,62.0,69.0,5.0,1.0
baadengine.csv,0.0,2.0,0.0,39.0,0.0,1.0,2.0,1.0,0.0,8.0,2.0,11.0,9.0,2.0,0.0,1.0,0.0
bibedt.csv,0.0,0.0,0.0,18.0,4.0,1.0,0.0,5.0,1.0,6.0,5.0,49.0,0.0,4.0,0.0,1.0,0.0
exl.csv,0.0,23.0,0.0,39.0,0.0,1.0,9.0,16.0,0.0,15.0,9.0,16.0,0.0,4.0,1.0,3.0,0.0
gdis.csv,1.0,2.0,0.0,65.0,0.0,2.0,9.0,8.0,0.0,2.0,4.0,25.0,0.0,3.0,0.0,1.0,0.0
gogoego.csv,1.0,2.0,0.0,43.0,3.0,0.0,11.0,0.0,0.0,0.0,6.0,49.0,2.0,10.0,0.0,4.0,0.0
httpcontentparser.csv,0.0,69.0,0.0,101.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,49.0,3.0,6.0,0.0,5.0,1.0
jaxlib.csv,621.0,69.0,0.0,101.0,69.0,0.0,0.0,0.0,339.0,76.0,0.0,0.0,50.0,62.0,69.0,74.0,53.0
jgameai.csv,0.0,69.0,0.0,101.0,2.0,0.0,11.0,4.0,0.0,2.0,0.0,49.0,50.0,62.0,0.0,0.0,0.0
jhotdraw.csv,1.0,0.0,0.0,101.0,2.0,0.0,1.0,5.0,0.0,6.0,187.0,49.0,7.0,13.0,0.0,3.0,0.0
loki-lib.csv,1.0,21.0,0.0,37.0,0.0,0.0,9.0,3.0,7.0,0.0,6.0,18.0,2.0,3.0,0.0,0.0,0.0
patterntesting.csv,0.0,0.0,0.0,23.0,0.0,0.0,1.0,12.0,1.0,0.0,5.0,13.0,0.0,5.0,0.0,1.0,0.0
pokeglobal.csv,1.0,2.0,0.0,33.0,0.0,0.0,2.0,9.0,5.0,1.0,23.0,26.0,4.0,4.0,0.0,2.0,1.0
werx.csv,1.0,3.0,0.0,83.0,4.0,0.0,11.0,5.0,0.0,8.0,6.0,25.0,2.0,15.0,0.0,4.0,0.0
xbg.csv,0.0,69.0,0.0,101.0,1.0,88.0,97.0,4.0,1.0,6.0,5.0,49.0,5.0,0.0,0.0,4.0,3.0
zealos.csv,0.0,2.0,0.0,35.0,2.0,2.0,0.0,3.0,10.0,4.0,4.0,6.0,2.0,5.0,0.0,4.0,2.0
