,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.77,0.84,0.51,0.63,0.78,0.54,0.74,0.5,0.71
empserver.csv,0.62,0.79,0.93,0.71,0.47,0.71,0.65,0.89,0.65
enlightenment.csv,1.0,1.0,1.0,0.5,1.0,0.99,1.0,1.0,1.0
ildjit.csv,0.68,0.37,0.74,0.78,0.73,0.85,0.92,0.98,0.82
jfreereport.csv,0.89,0.99,0.6,0.81,0.92,0.69,0.83,0.76,0.95
lufa-lib.csv,0.79,0.76,0.62,0.64,0.89,0.69,0.43,0.68,0.62
pcsx2.csv,0.63,0.95,0.55,0.61,0.83,0.42,0.97,0.92,0.6
psycle.csv,0.48,0.92,0.6,0.63,0.64,0.57,0.7,0.74,0.62
wikipediardware.csv,0.55,0.91,1.0,0.67,0.97,0.78,0.89,0.81,0.32
