,paintown.csv,triplea.csv,fbmanager.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,itext.csv,powerfolder.csv,fido.csv,megameknet.csv,fityk.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,duplicati.csv,xamj.csv
botsnscouts.csv,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,54.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
fbmanager.csv,140.0,52.0,0.0,0.0,89.0,1.0,104.0,350.0,0.0,63.0,125.0,106.0,306.0,65.0,0.0,561.0,395.0,0.0,338.0
fido.csv,140.0,0.0,64.0,0.0,1.0,0.0,0.0,350.0,1.0,63.0,125.0,2.0,306.0,65.0,0.0,1.0,3.0,0.0,12.0
fityk.csv,8.0,1.0,1.0,2.0,0.0,4.0,3.0,29.0,0.0,1.0,39.0,10.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0
fleet-simulator.csv,8.0,0.0,10.0,5.0,0.0,6.0,0.0,12.0,0.0,5.0,82.0,17.0,0.0,1.0,0.0,5.0,2.0,1.0,24.0
freenet.csv,3.0,2.0,1.0,1.0,0.0,5.0,3.0,34.0,0.0,9.0,91.0,18.0,5.0,0.0,7.0,10.0,7.0,0.0,0.0
geogebra.csv,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,35.0,15.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0
google-caja.csv,1.0,0.0,0.0,1.0,0.0,6.0,0.0,34.0,0.0,0.0,81.0,19.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0
hibernate.csv,4.0,1.0,1.0,1.0,0.0,1.0,0.0,37.0,4.0,0.0,71.0,11.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
itext.csv,2.0,0.0,1.0,1.0,0.0,0.0,1.0,41.0,2.0,0.0,76.0,10.0,8.0,0.0,1.0,14.0,25.0,0.0,0.0
k3b.csv,1.0,2.0,1.0,1.0,0.0,9.0,0.0,32.0,0.0,1.0,32.0,11.0,0.0,0.0,2.0,15.0,11.0,0.0,0.0
megameknet.csv,7.0,1.0,1.0,0.0,0.0,4.0,1.0,33.0,0.0,5.0,67.0,35.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0
myfaces.csv,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,68.0,27.0,2.0,0.0,0.0,2.0,4.0,0.0,8.0
onotoa.csv,3.0,1.0,0.0,2.0,0.0,6.0,0.0,37.0,0.0,6.0,90.0,14.0,4.0,0.0,0.0,10.0,2.0,0.0,0.0
paintown.csv,0.0,2.0,1.0,2.0,0.0,6.0,1.0,37.0,0.0,3.0,83.0,20.0,5.0,0.0,2.0,13.0,9.0,0.0,0.0
powerfolder.csv,2.0,2.0,0.0,1.0,0.0,2.0,0.0,47.0,0.0,0.0,3.0,24.0,5.0,0.0,1.0,2.0,0.0,0.0,6.0
triplea.csv,3.0,1.0,1.0,2.0,0.0,3.0,0.0,37.0,0.0,1.0,48.0,53.0,7.0,0.0,0.0,3.0,9.0,0.0,0.0
xamj.csv,6.0,0.0,0.0,3.0,0.0,6.0,1.0,7.0,0.0,5.0,38.0,26.0,4.0,0.0,0.0,6.0,4.0,0.0,1.0
