,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,3.0,10.0,32.0,27.0,0.0,1.0,0.0,0.0,49.0,3.0,1.0,4.0,87.0,2.0,161.0,0.0,1.0
beast-mcmc.csv,4.0,11.0,0.0,9.0,7.0,1.0,75.0,0.0,0.0,4.0,0.0,7.0,88.0,76.0,0.0,0.0,2.0
bscwweasel.csv,111.0,3.0,0.0,0.0,85.0,0.0,20.0,0.0,49.0,0.0,4.0,59.0,13.0,183.0,161.0,78.0,66.0
codeblocks.csv,3.0,6.0,0.0,8.0,1.0,1.0,55.0,0.0,0.0,0.0,3.0,5.0,37.0,25.0,0.0,0.0,0.0
gamestone.csv,0.0,0.0,11.0,7.0,3.0,1.0,36.0,0.0,1.0,0.0,0.0,0.0,49.0,183.0,0.0,0.0,1.0
iaml.csv,5.0,13.0,20.0,14.0,2.0,5.0,44.0,0.0,0.0,3.0,0.0,1.0,42.0,20.0,0.0,0.0,0.0
jbasic.csv,2.0,59.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,183.0,0.0,0.0,0.0
modplug.csv,1.0,18.0,5.0,34.0,2.0,0.0,17.0,0.0,1.0,19.0,1.0,3.0,83.0,41.0,0.0,0.0,1.0
pdfedit.csv,2.0,1.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,0.0,1.0
redshell.csv,5.0,12.0,8.0,17.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,8.0,8.0,42.0,0.0,0.0,1.0
sabbu.csv,0.0,59.0,5.0,5.0,2.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,40.0,11.0,2.0,3.0,1.0
silvertree.csv,0.0,18.0,6.0,24.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,70.0,15.0,8.0,4.0,0.0
t-2.csv,5.0,11.0,3.0,39.0,6.0,5.0,6.0,0.0,2.0,3.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0
xinity.csv,1.0,4.0,3.0,7.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,3.0,1.0,0.0
xreal.csv,0.0,59.0,3.0,161.0,85.0,0.0,405.0,0.0,49.0,0.0,244.0,0.0,0.0,0.0,161.0,0.0,0.0
zabbix.csv,5.0,11.0,10.0,42.0,5.0,5.0,8.0,0.0,2.0,0.0,0.0,8.0,46.0,34.0,0.0,0.0,2.0
zengine.csv,9.0,19.0,8.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,27.0,3.0,0.0,0.0
