,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.09,0.42,0.2,0.28,0.06,0.11,0.91,0.06,0.0,0.12,0.24,0.36,0.16,0.24,0.0,0.02,0.35
beast-mcmc.csv,0.59,0.14,0.96,0.44,0.52,0.51,0.58,0.48,0.3,0.41,0.5,0.43,0.57,0.42,0.3,0.51,0.55
bscwweasel.csv,0.0,0.15,0.07,0.92,0.0,0.02,0.05,0.06,0.0,0.04,0.01,0.0,0.19,0.0,0.0,0.0,0.0
codeblocks.csv,0.58,0.42,0.38,0.39,0.58,0.97,0.56,0.38,0.62,0.4,0.3,0.61,0.47,0.51,0.31,0.57,0.43
gamestone.csv,0.15,1.0,0.21,0.18,0.11,0.2,0.18,0.12,0.1,0.25,0.25,0.24,0.12,0.0,0.04,0.28,0.2
iaml.csv,0.43,0.63,0.62,0.6,0.66,0.52,0.66,0.52,0.61,0.48,0.97,0.64,0.62,0.49,0.47,0.44,0.57
jbasic.csv,0.38,0.0,0.4,0.12,0.11,0.19,0.05,0.12,0.25,0.92,0.14,0.1,0.2,0.0,0.06,0.09,0.55
modplug.csv,0.63,0.38,0.66,0.62,0.58,0.5,0.66,0.52,0.68,0.49,0.54,0.53,0.52,0.09,0.45,1.0,0.54
pdfedit.csv,0.56,0.15,0.33,0.12,0.96,0.35,0.43,0.37,0.16,0.43,0.2,0.58,0.24,0.84,0.37,0.36,0.59
redshell.csv,0.0,0.17,0.46,0.65,0.0,0.42,0.05,1.0,0.28,0.09,0.34,0.0,0.66,0.09,0.0,0.0,0.39
sabbu.csv,0.96,0.0,0.65,0.44,0.64,0.39,0.44,0.45,0.42,0.66,0.48,0.54,0.57,0.75,0.49,0.31,0.47
silvertree.csv,0.04,0.59,0.18,0.18,0.45,0.19,0.07,0.34,0.31,0.63,0.19,1.0,0.11,0.24,0.1,0.2,0.28
t-2.csv,0.35,0.39,0.1,0.12,0.5,0.38,0.49,0.32,0.31,0.17,0.49,0.39,0.93,0.75,0.27,0.44,0.14
xinity.csv,0.61,0.29,0.54,0.47,0.29,0.51,0.34,0.43,0.16,0.57,0.66,0.23,0.43,0.78,0.27,0.18,0.99
xreal.csv,0.02,0.0,0.04,0.0,0.0,0.01,0.0,0.05,0.0,0.13,0.0,0.05,0.01,1.0,0.0,0.02,0.02
zabbix.csv,0.41,0.48,0.58,0.46,0.5,0.41,0.65,0.0,0.0,0.33,0.3,0.24,0.44,0.45,0.96,0.17,0.0
zengine.csv,0.66,0.66,0.44,0.53,0.55,0.53,0.61,0.36,0.98,0.74,0.61,0.47,0.0,0.38,0.47,0.47,0.17
