,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.36,0.2,0.22,0.08,1.0,0.73,0.98,1.0,0.0,0.5,0.48,0.44,0.06,0.25,0.0,1.0,0.57
beast-mcmc.csv,0.54,0.07,1.0,0.22,0.55,0.76,0.12,0.95,0.83,0.57,0.61,0.42,0.15,0.02,0.77,0.7,0.67
bscwweasel.csv,0.0,0.25,0.5,1.0,0.0,1.0,0.04,1.0,0.0,0.5,0.29,0.0,0.22,0.0,0.0,0.0,0.0
codeblocks.csv,0.58,0.17,0.42,0.21,0.52,0.98,0.12,0.96,0.83,0.69,0.53,0.45,0.18,0.03,0.3,0.72,0.57
gamestone.csv,0.58,1.0,0.21,0.18,0.5,0.83,0.09,0.86,0.75,0.59,0.71,0.56,0.08,0.0,1.0,0.87,0.47
iaml.csv,0.43,0.22,0.31,0.18,0.56,0.73,0.16,0.96,0.88,0.62,0.97,0.48,0.14,0.02,0.34,0.62,0.62
jbasic.csv,0.62,0.0,0.56,0.22,0.8,0.59,0.33,0.95,1.0,0.92,0.45,0.67,0.11,0.0,1.0,1.0,0.78
modplug.csv,0.59,0.09,0.33,0.15,0.52,0.84,0.15,0.96,0.82,0.44,0.58,0.41,0.14,0.03,0.37,1.0,0.6
pdfedit.csv,0.65,0.25,0.23,0.14,1.0,0.88,0.26,0.97,1.0,0.49,0.52,0.54,0.1,0.05,0.58,0.85,0.68
redshell.csv,0.5,0.14,0.28,0.15,0.49,0.73,0.11,1.0,0.73,0.49,0.57,0.42,0.15,0.03,0.4,0.69,0.61
sabbu.csv,1.0,0.0,0.45,0.2,0.66,0.87,0.15,0.96,0.93,0.64,0.64,0.52,0.13,0.05,0.36,0.75,0.69
silvertree.csv,0.5,0.16,0.21,0.06,0.71,0.73,0.21,0.95,1.0,0.64,0.85,1.0,0.04,0.06,0.36,0.42,0.67
t-2.csv,0.38,0.09,0.13,0.03,0.56,0.66,0.19,0.96,0.6,0.6,0.62,0.38,1.0,0.05,0.23,0.73,0.56
xinity.csv,0.65,0.22,0.27,0.13,0.37,0.86,0.07,0.96,0.71,0.5,0.67,0.38,0.11,0.07,0.23,0.67,0.98
xreal.csv,1.0,0.0,0.18,0.0,0.0,1.0,0.0,1.0,0.0,0.64,0.0,1.0,1.0,1.0,0.0,0.33,1.0
zabbix.csv,0.53,0.14,0.31,0.1,0.46,0.75,0.16,0.95,0.76,0.5,0.57,0.43,0.09,0.02,1.0,0.68,0.6
zengine.csv,0.58,0.17,0.3,0.14,0.52,0.76,0.14,0.95,1.0,0.6,0.62,0.42,0.12,0.03,0.39,0.7,0.61
