,recall,precision,pf,wins
cleartk.csv,0.84,0.36,0.8,3
encog-cs.csv,0.775,0.31999999999999995,0.66,4
extprosys.csv,0.89,0.33999999999999997,0.875,2
ibatisdb.csv,0.24,0.495,0.195,10
intact.csv,0.41500000000000004,0.5349999999999999,0.25,11
japano.csv,0.875,0.33,0.9299999999999999,0
lockss.csv,0.135,0.405,0.12000000000000001,9
ofbiz.csv,0.44999999999999996,0.325,0.325,6
officefloor.csv,0.315,0.345,0.16999999999999998,8
opennms.csv,0.18,0.585,0.1,12
rohxel.csv,0.725,0.375,0.66,5
roolo.csv,0.10500000000000001,0.36,0.115,7
sevenupdate.csv,0.92,0.29500000000000004,0.8500000000000001,1
