,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.32,0.96,0.11,1.0,0.01,0.16,0.04
k3d.csv,0.5,0.38,0.97,0.0,0.02,0.0,0.06
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
net-snmp.csv,1.0,0.45,0.2,0.44,0.01,0.11,0.01
patterntesting.csv,0.51,0.45,0.19,0.97,0.01,0.14,0.04
t-2.csv,0.0,0.8,0.1,0.31,0.01,1.0,0.05
xreal.csv,0.33,0.71,0.42,0.0,0.0,0.0,1.0
