,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.3,0.98,0.14,0.24,0.02,0.25,0.08
k3d.csv,0.23,0.19,0.98,0.0,0.04,0.0,0.11
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
net-snmp.csv,0.98,0.59,0.29,0.48,0.03,0.19,0.02
patterntesting.csv,0.6,0.56,0.31,0.95,0.02,0.22,0.07
t-2.csv,0.0,0.28,0.13,0.22,0.03,0.97,0.09
xreal.csv,0.05,0.32,0.24,0.0,0.0,0.0,1.0
