,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.19,0.21,0.75,0.6,0.37,0.63,0.6,0.41
archive-crawler.csv,0.22,0.26,0.77,0.69,0.38,0.51,0.5,0.39
jcae.csv,0.0,0.31,0.8,0.68,0.34,0.55,0.88,0.38
openmalaria.csv,0.16,0.11,0.81,0.77,0.32,0.49,0.42,0.26
popeye-chess.csv,0.2,0.12,0.7,0.64,0.4,0.6,0.47,0.33
rhex.csv,0.34,0.1,0.62,0.64,0.23,0.45,0.39,0.35
rocrail.csv,0.22,0.1,0.78,0.69,0.35,0.34,0.47,0.48
truevision.csv,0.15,0.16,0.61,0.53,0.24,0.38,0.62,0.31
