,recall,precision,pf,pci_20,ifa,wins
bacula.csv,0.795,0.51,0.56,0.46,3.0,4
decidr.csv,0.94,0.44999999999999996,0.8500000000000001,0.41,3.0,3
elmo.csv,0.16999999999999998,0.42,0.11499999999999999,0.885,1.5,17
gpac.csv,0.96,0.42500000000000004,0.915,0.44,3.0,2
img-browse-sort.csv,0.63,0.63,0.295,0.5,1.0,18
jajuk.csv,0.775,0.485,0.555,0.37,1.0,7
ktc.csv,0.565,0.59,0.255,0.42000000000000004,2.0,12
nativeclient.csv,0.665,0.565,0.42,0.475,2.0,11
neoengine.csv,0.745,0.57,0.42,0.45,1.5,15
nicepress.csv,0.715,0.51,0.435,0.48,2.0,9
omseek.csv,0.21000000000000002,0.685,0.07500000000000001,0.7649999999999999,1.0,19
rosegarden.csv,0.645,0.55,0.43,0.45999999999999996,2.0,8
sigil.csv,0.585,0.56,0.29500000000000004,0.525,1.5,16
smarttag.csv,0.515,0.51,0.28500000000000003,0.5,1.0,13
sylpheed-claws.csv,0.975,0.425,0.96,0.41,4.0,1
tango-cs.csv,0.52,0.515,0.355,0.515,3.0,5
vapor.csv,0.845,0.30000000000000004,0.5700000000000001,0.395,7.0,0
xemeiah.csv,0.7,0.45499999999999996,0.47,0.44,1.5,6
zorannt.csv,0.52,0.53,0.28,0.475,1.5,10
zscreen.csv,0.705,0.52,0.385,0.515,1.5,14
