,f1,g,recall,precision,pf,wins
algebsql.csv,0.455,0.46499999999999997,0.5700000000000001,0.56,0.685,5
cme.csv,0.0,0.0,0.0,0.0,0.0,0
hydrate.csv,0.18,0.12,0.1,0.42,0.11,1
ivef-sdk.csv,0.51,0.535,0.615,0.52,0.635,10
jmri.csv,0.42500000000000004,0.43,0.385,0.5349999999999999,0.21,12
jython.csv,0.52,0.47,0.74,0.62,0.595,13
kdenlive.csv,0.47,0.58,0.61,0.405,0.52,11
opentibia.csv,0.41500000000000004,0.455,0.44999999999999996,0.505,0.31,8
projectfactory.csv,0.33499999999999996,0.39,0.44999999999999996,0.515,0.31,6
runuomondains.csv,0.535,0.48,0.54,0.44,0.45999999999999996,9
somap.csv,0.5700000000000001,0.38,0.905,0.48,0.885,7
taverna.csv,0.15500000000000003,0.11,0.095,0.51,0.07500000000000001,2
unbvision.csv,0.37,0.375,0.55,0.555,0.505,4
x-ray-mule.csv,0.275,0.265,0.225,0.425,0.25,3
