,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,tradelink.csv,google-gears.csv,glelite.csv,gstreamer.csv,crux-framework.csv,metacosm.csv
aufs.csv,6.0,10.0,91.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,5.0
bdbbasic.csv,1.0,8.0,30.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,25.0,3.0
crux-framework.csv,105.0,155.0,411.0,70.0,82.0,116.0,99.0,135.0,67.0,136.0,95.0,153.0,152.0,342.0,0.0,57.0
echongl.csv,0.0,10.0,0.0,1.0,10.0,4.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,23.0,2.0
etherboot.csv,0.0,38.0,40.0,0.0,0.0,4.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0
freebios.csv,0.0,9.0,101.0,2.0,0.0,16.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,3.0,111.0,7.0
gebr.csv,0.0,12.0,150.0,0.0,6.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,54.0,3.0
glelite.csv,0.0,45.0,1.0,2.0,0.0,5.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,68.0,1.0
gnukeda.csv,5.0,15.0,0.0,0.0,6.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,60.0,1.0
google-gears.csv,0.0,35.0,59.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0
gstreamer.csv,7.0,15.0,41.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,29.0,2.0
jnode.csv,9.0,43.0,0.0,1.0,0.0,116.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0
metacosm.csv,0.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0
openmeetings.csv,3.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,2.0
tradelink.csv,4.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,23.0,2.0
wxcrp.csv,0.0,38.0,1.0,0.0,2.0,116.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,44.0,1.0
