,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.55,0.06,0.18,0.77,0.32,0.49,0.38
jnode.csv,0.09,0.26,0.1,0.23,0.21,0.07,0.07
mcmc-jags.csv,0.7,0.07,0.8,0.49,0.41,0.65,0.64
metacosm.csv,0.55,0.1,0.43,0.1,0.31,0.4,0.73
miranda-icq.csv,0.47,0.07,0.46,0.47,0.47,0.5,0.51
quarkplusplus.csv,0.56,0.05,0.65,0.14,0.06,0.65,0.63
selenium.csv,0.7,0.08,0.57,0.25,0.4,0.38,0.71
