,recall,precision,pf,pci_20,ifa,wins
adaptagrams.csv,0.575,0.37,0.28500000000000003,0.515,2.5,7
aime.csv,0.305,0.375,0.21,0.65,2.5,8
badtrinitycore.csv,0.47,0.32999999999999996,0.245,0.475,2.5,4
electric-core.csv,0.66,0.345,0.5349999999999999,0.455,5.5,1
geochat.csv,0.15000000000000002,0.41500000000000004,0.155,0.71,1.0,9
mumble.csv,0.6950000000000001,0.325,0.475,0.47,1.5,5
olsrd.csv,0.62,0.33499999999999996,0.45999999999999996,0.445,2.5,3
silvertree.csv,0.79,0.29500000000000004,0.605,0.44,4.5,0
skia.csv,0.595,0.355,0.24,0.435,2.0,6
t-2.csv,0.565,0.315,0.51,0.515,3.5,2
