,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.0,0.0,9.0,1.0,1.0,2.0,41.0,1.0
aime.csv,2.0,0.0,4.0,0.0,0.0,5.0,88.0,12.0
badtrinitycore.csv,1.0,0.0,9.0,0.0,25.0,5.0,83.0,8.0
electric-core.csv,3.0,0.0,0.0,8.0,10.0,9.0,88.0,9.0
geochat.csv,2.0,2.0,2.0,12.0,0.0,8.0,88.0,0.0
mumble.csv,2.0,1.0,2.0,27.0,81.0,0.0,16.0,5.0
olsrd.csv,3.0,0.0,9.0,19.0,1.0,1.0,12.0,1.0
t-2.csv,5.0,0.0,7.0,8.0,12.0,14.0,0.0,16.0
