,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.97,0.26,0.5,0.55,0.25,0.41,0.31,0.24
aime.csv,0.46,0.21,0.45,0.27,0.88,0.59,0.5,0.04
badtrinitycore.csv,0.15,0.09,0.25,0.98,0.24,0.48,0.22,0.37
electric-core.csv,0.6,0.37,0.92,0.5,0.53,0.4,0.37,0.42
geochat.csv,0.51,0.28,0.29,0.25,0.41,0.56,0.55,0.92
mumble.csv,0.54,0.6,0.5,0.32,0.0,0.93,0.41,0.2
olsrd.csv,0.78,0.98,0.66,0.74,0.72,0.61,0.66,0.5
t-2.csv,0.26,0.27,0.33,0.38,0.16,0.14,0.93,0.55
