,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.0,0.0,0.15,0.18,0.07,0.05,0.23,0.14
aime.csv,0.29,0.95,0.18,0.1,0.0,0.28,0.68,0.15
badtrinitycore.csv,0.08,0.0,0.07,0.0,0.47,0.28,0.36,0.34
electric-core.csv,0.33,0.5,0.0,0.46,0.59,0.31,0.62,0.44
geochat.csv,0.42,0.15,0.14,0.09,0.13,0.2,0.73,0.0
mumble.csv,0.25,0.2,0.28,0.17,0.12,0.0,0.23,0.15
olsrd.csv,0.58,0.0,0.44,0.48,0.57,0.48,0.56,0.35
t-2.csv,0.33,0.75,0.32,0.47,0.47,0.35,0.0,0.6
