,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,v8.csv,lamp.csv,thout.csv,fityk.csv,hibernate.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,projectfactory.csv,amygdala.csv,runuomondains.csv,somap.csv,tigermud.csv,chrysalis.csv,duplicati.csv,hydrate.csv,cme.csv,sqlpower-library.csv,stuproa-cims.csv,galaxium.csv,itext.csv,smartgwt.csv,fido.csv,bzbyte.csv,mediaportal.csv,mecat.csv,fleet-simulator.csv,ninject.csv,fluent-nhibernate.csv,uface.csv,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
geogebra.csv,0.28,0.17,0.33,0.19,0.4,0.46,0.61,0.08,0.5,0.39,0.28,0.42,0.45,0.7,0.43,0.5,0.09,0.95,0.44,0.43,0.75,0.17,0.19,0.1,0.0,0.63,0.44,0.59,0.51,0.22,0.5,0.05,0.5,0.5,0.49,0.67,0.0,0.13,0.28,0.09,0.29,0.0,0.24,0.52,0.18,0.58,0.45,0.65,0.92,0.75,0.53,0.49,0.16,0.45,0.08,0.24,0.6,0.35
