,recall,precision,pf,pci_20,ifa,wins
avifile.csv,0.43,0.29,0.33,0.69,2.0,10
baadengine.csv,0.9,0.31,0.82,0.39,3.0,2
bibedt.csv,0.5,0.4,0.31,0.61,0.0,14
exl.csv,0.6,0.32,0.49,0.5,1.0,11
gdis.csv,0.78,0.35,0.62,0.48,2.0,9
gogoego.csv,0.5,0.35,0.39,0.5,0.0,12
httpcontentparser.csv,0.31,0.29,0.34,0.5,1.0,6
jaxlib.csv,0.5,0.39,0.29,0.63,1.0,13
jgameai.csv,0.15,0.21,0.13,0.88,4.0,3
jhotdraw.csv,0.56,0.28,0.75,0.51,4.0,0
loki-lib.csv,0.5,0.32,0.43,0.5,2.0,7
patterntesting.csv,0.94,0.3,0.89,0.41,1.0,5
pokeglobal.csv,0.73,0.31,0.57,0.45,2.0,4
werx.csv,1.0,0.29,0.99,0.41,4.0,1
xbg.csv,0.14,0.23,0.24,0.83,2.0,8
zealos.csv,0.16,0.44,0.09,0.88,1.0,15
