,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.44,0.13,1.0,0.5,0.46,1.0,0.52,0.42
archive-crawler.csv,0.11,0.07,0.69,0.62,1.0,0.45,0.47,0.3
jcae.csv,0.0,1.0,0.0,1.0,0.25,0.57,1.0,0.0
openmalaria.csv,0.22,0.13,0.76,1.0,0.31,0.37,0.43,0.34
popeye-chess.csv,0.19,0.16,1.0,0.74,0.32,0.43,0.46,0.35
rhex.csv,1.0,0.11,0.8,0.67,0.29,0.41,0.56,0.82
rocrail.csv,0.38,0.5,0.94,0.83,0.38,0.7,0.44,1.0
truevision.csv,0.25,0.12,0.65,0.58,0.31,0.29,1.0,0.24
