,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.15,0.71,0.81,0.99,0.34,0.89,0.69
bwapi.csv,1.0,0.31,1.04,0.98,0.98,0.66,1.08
gisgraphy.csv,0.54,0.91,0.99,0.91,1.0,0.87,0.38
lite.csv,1.05,0.98,0.85,0.54,0.97,0.4,0.99
ontopia.csv,0.98,1.0,0.35,0.73,0.9,0.89,0.59
smartgwt.csv,0.39,0.64,0.64,0.36,0.72,0.62,0.81
