,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.46,0.5,0.46,0.14,0.46,0.33,0.5,0.07,0.33,0.26
ffigo.csv,0.2,0.06,0.25,0.19,0.24,0.02,0.02,0.23,0.54,0.24
ildjit.csv,0.24,0.08,0.16,0.24,0.29,0.15,0.24,0.14,0.13,0.42
proftp.csv,0.28,0.23,0.21,0.3,0.15,0.05,0.32,0.27,0.22,0.18
skia.csv,0.26,0.5,0.31,0.41,0.15,0.31,0.5,0.32,0.26,0.53
tencompetence.csv,0.6,0.63,0.28,0.24,0.41,0.37,0.43,0.14,0.26,0.32
theresa.csv,0.26,0.25,0.25,0.27,0.07,0.1,0.37,0.25,0.26,0.33
wxjs.csv,0.0,0.0,0.01,0.27,0.02,0.02,0.21,0.0,0.15,0.07
xstore.csv,0.32,0.38,0.51,0.35,0.29,0.7,0.2,0.75,0.57,0.51
