,recall,precision,pf,pci_20,ifa,wins
auber.csv,0.795,0.45,0.6,0.42,1.0,4
biodwh.csv,0.275,0.53,0.14500000000000002,0.77,1.5,11
bloodycore.csv,0.335,0.43000000000000005,0.16,0.77,0.0,14
blue-c.csv,0.71,0.44,0.435,0.495,0.0,10
etics.csv,0.4,0.6799999999999999,0.165,0.725,1.0,15
flexpay.csv,0.55,0.4,0.605,0.5700000000000001,1.0,3
flylegacy.csv,0.675,0.385,0.65,0.445,2.0,0
ftm.csv,0.41000000000000003,0.575,0.125,0.585,1.0,13
gzigzag.csv,0.46,0.575,0.255,0.5,1.0,9
img-browse-sort.csv,0.63,0.525,0.425,0.515,1.0,8
jcache.csv,0.8,0.41000000000000003,0.625,0.42,2.0,2
jguard.csv,0.52,0.47,0.485,0.5349999999999999,1.0,6
ppcboot.csv,0.97,0.375,0.955,0.4,1.5,1
qdvdauthor.csv,0.45999999999999996,0.41,0.37,0.6699999999999999,0.0,12
reactos-mirror.csv,0.64,0.43000000000000005,0.44999999999999996,0.48,0.5,7
unbvision.csv,0.45,0.48,0.275,0.46499999999999997,1.0,5
