,f1,g,recall,precision,pf,wins
ardour.csv,0.55,0.5,0.45,0.65,0.18,6
bl-toolkit.csv,0.49,0.32,0.81,0.43,0.89,1
bochs.csv,0.62,0.55,0.8,0.53,0.59,5
emeraldemu.csv,0.52,0.54,0.53,0.67,0.19,10
fbmanager.csv,0.02,0.01,0.01,0.12,0.0,0
modellus.csv,0.53,0.6,0.58,0.68,0.21,13
openmalaria.csv,0.67,0.68,0.76,0.57,0.42,14
pi-qmc.csv,0.51,0.57,0.73,0.52,0.57,2
plplot.csv,0.61,0.61,0.73,0.52,0.57,4
powerfolder.csv,0.54,0.59,0.6,0.61,0.19,12
psycle.csv,0.63,0.65,0.89,0.52,0.69,8
qgis.csv,0.58,0.62,0.6,0.58,0.34,9
sbml.csv,0.61,0.66,0.8,0.5,0.59,7
unimrcp.csv,0.6,0.61,0.64,0.59,0.31,11
wow-qrsk.csv,0.45,0.48,0.43,0.67,0.14,3
