,recall,precision,pf,wins
decidr.csv,0.525,0.41000000000000003,0.395,6
doomlegacy.csv,0.445,0.435,0.4,4
elmo.csv,0.02,0.225,0.02,1
geochat.csv,0.32,0.435,0.25,8
gpac.csv,0.41,0.49,0.265,13
illumination.csv,0.19,0.445,0.195,7
ktc.csv,0.4,0.57,0.175,17
neoengine.csv,0.86,0.395,0.735,0
nicepress.csv,0.28500000000000003,0.605,0.155,16
omseek.csv,0.21000000000000002,0.38,0.18,5
open-ms.csv,0.37,0.405,0.42000000000000004,2
pi-qmc.csv,0.44499999999999995,0.485,0.29500000000000004,11
rosegarden.csv,0.39,0.59,0.20500000000000002,15
smarttag.csv,0.335,0.385,0.29,3
sylpheed-claws.csv,0.485,0.475,0.305,12
tango-cs.csv,0.525,0.45999999999999996,0.36,9
xemeiah.csv,0.525,0.555,0.27,14
zscreen.csv,0.725,0.495,0.475,10
