,f1,g,recall,precision,pf,wins
alembik.csv,0.475,0.4,0.365,0.6599999999999999,0.27999999999999997,6
arsenal-1.csv,0.135,0.10500000000000001,0.08499999999999999,0.535,0.060000000000000005,0
barracudamvc.csv,0.61,0.22499999999999998,0.955,0.45,0.945,2
irplus.csv,0.595,0.62,0.69,0.59,0.42000000000000004,9
lite.csv,0.45,0.36,0.375,0.6000000000000001,0.235,5
mumble.csv,0.515,0.495,0.595,0.52,0.455,8
ontopia.csv,0.47,0.44,0.77,0.435,0.7,3
openintents.csv,0.585,0.45999999999999996,0.665,0.54,0.735,4
ta3d.csv,0.255,0.2,0.165,0.725,0.11,1
tweetsharp.csv,0.53,0.495,0.595,0.47,0.45999999999999996,7
