,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.97,1.0,1.0,0.99,1.0,1.0
jahshaka.csv,0.59,0.82,0.4,0.38,0.6,0.69
jam-daq.csv,0.61,0.09,0.57,0.59,0.6,0.71
jatlas.csv,0.92,0.64,0.68,0.54,1.0,0.67
jedit.csv,0.75,0.64,0.57,1.0,1.0,0.98
open-media-library.csv,0.85,0.45,0.68,0.79,1.0,0.93
