,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.5,0.75,0.0,0.0,0.0
foursquared.csv,0.8,0.8,0.67,0.58,0.0,0.76
ifmo-game-1.csv,0.86,0.83,0.0,0.68,0.78,0.8
micomt.csv,0.78,0.96,0.89,0.33,0.92,0.55
voms.csv,0.91,0.89,0.91,0.92,0.0,0.68
