,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,0.86,0.0,0.0,0.0
foursquared.csv,0.17,0.14,0.0,1.0,0.0,0.06
ifmo-game-1.csv,1.0,0.0,0.0,0.52,0.2,0.0
micomt.csv,0.08,0.12,0.09,0.55,0.88,0.03
voms.csv,0.11,1.0,0.14,0.43,0.14,0.0
