,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,1.0,1.0,0.01,1.0,1.0,1.0
foursquared.csv,0.86,0.89,1.0,0.0,1.0,0.27
ifmo-game-1.csv,0.0,1.0,1.0,0.55,0.81,1.0
micomt.csv,0.89,0.85,0.72,0.85,0.15,0.56
voms.csv,0.87,0.0,0.68,0.68,0.92,1.03
