,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,0.75,0.0,0.0,0.0
foursquared.csv,0.2,0.2,0.0,1.0,0.0,0.03
ifmo-game-1.csv,1.0,0.0,0.0,0.55,0.14,0.0
micomt.csv,0.06,0.08,0.05,0.38,0.92,0.01
voms.csv,0.09,1.0,0.09,0.62,1.0,0.0
