,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.52,0.21,0.27,0.61,0.99,0.66,0.64,0.21
enlightenment.csv,0.65,0.19,0.24,0.99,0.57,0.71,0.53,0.15
ildjit.csv,0.17,0.97,0.1,0.11,0.05,0.08,0.04,0.0
jfreereport.csv,0.58,0.15,0.91,0.51,0.49,0.52,0.48,0.18
lufa-lib.csv,0.57,0.15,0.28,0.49,0.24,0.64,0.98,0.07
pcsx2.csv,0.41,0.28,0.32,0.68,0.61,0.99,0.64,0.0
psycle.csv,0.97,0.24,0.24,0.65,0.54,0.73,0.5,0.23
wxjs.csv,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.93
