,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.44,0.33,0.57,0.57,0.99,0.59,0.69,0.69
enlightenment.csv,0.58,0.34,0.43,0.98,0.56,0.64,0.58,0.42
ildjit.csv,0.12,0.97,0.12,0.07,0.04,0.05,0.02,0.0
jfreereport.csv,0.38,0.26,0.87,0.47,0.48,0.43,0.53,0.6
lufa-lib.csv,0.5,0.2,0.51,0.45,0.2,0.58,0.98,0.14
pcsx2.csv,0.31,0.43,0.67,0.65,0.58,0.98,0.6,0.0
psycle.csv,0.96,0.41,0.46,0.6,0.53,0.6,0.54,0.78
wxjs.csv,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.9
