,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.64,0.59,0.57,0.54,0.51,0.5,0.64,0.36
enlightenment.csv,0.56,0.47,0.44,0.54,0.53,0.46,0.46,0.61
ildjit.csv,0.96,0.86,0.99,0.97,0.67,0.9,0.89,0.5
jfreereport.csv,0.68,0.73,0.99,0.77,0.7,0.73,0.82,0.68
lufa-lib.csv,0.71,0.75,0.69,0.74,0.86,0.57,0.76,0.95
pcsx2.csv,0.85,0.45,0.57,0.5,0.46,0.48,0.55,0.93
psycle.csv,0.48,0.48,0.45,0.48,0.53,0.45,0.6,0.43
wxjs.csv,0.0,0.0,0.0,0.8,0.0,0.75,0.0,0.86
