,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.4,0.31,0.56,0.58,1.0,0.6,0.72,1.0
enlightenment.csv,0.57,0.34,0.89,0.98,0.58,0.67,0.65,0.38
ildjit.csv,0.1,0.97,0.1,0.06,0.03,0.04,0.02,0.0
jfreereport.csv,0.59,0.24,0.84,0.5,0.47,0.48,0.57,0.62
lufa-lib.csv,0.47,0.17,0.48,0.42,0.17,0.58,0.97,0.12
pcsx2.csv,0.27,0.59,0.69,0.71,0.69,0.98,0.95,0.0
psycle.csv,0.95,0.41,0.88,0.67,0.56,0.79,0.62,1.0
wxjs.csv,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.88
