,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,ingex.csv,power-architect.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,15.0,1.0,0.0,10.0,1.0,1.0,0.0,4.0,50.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,3.0
apertium.csv,7.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,2.0
beast-mcmc.csv,0.0,1.0,5.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,9.0,3.0,8.0,1.0,3.0,6.0,2.0
cuberok.csv,2.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,11.0,0.0,4.0,14.0,2.0,0.0,6.0,0.0,1.0
icescrum.csv,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
ingex.csv,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0
jbasic.csv,4.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,2.0,13.0,0.0,3.0,6.0,0.0
jgnash.csv,8.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,78.0,0.0,1.0,2.0,1.0
jrefactory.csv,12.0,6.0,0.0,10.0,1.0,0.0,0.0,3.0,34.0,0.0,6.0,8.0,3.0,0.0,2.0,2.0,3.0
jsecurity.csv,9.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,14.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0
libopenmetaverse.csv,8.0,1.0,0.0,9.0,1.0,0.0,0.0,7.0,50.0,0.0,8.0,2.0,2.0,0.0,2.0,6.0,8.0
mobicents.csv,7.0,0.0,5.0,8.0,0.0,6.0,0.0,7.0,14.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0
opendvr.csv,19.0,4.0,0.0,10.0,0.0,0.0,0.0,4.0,37.0,0.0,1.0,17.0,2.0,0.0,14.0,0.0,2.0
openefm.csv,15.0,0.0,7.0,13.0,2.0,1.0,0.0,0.0,13.0,0.0,5.0,7.0,0.0,0.0,6.0,1.0,1.0
power-architect.csv,6.0,4.0,2.0,21.0,0.0,1.0,0.0,3.0,54.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0
sidekar.csv,2.0,0.0,3.0,13.0,0.0,2.0,0.0,0.0,18.0,14.0,0.0,3.0,1.0,0.0,1.0,2.0,5.0
yarp0.csv,10.0,8.0,2.0,13.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
