,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,193.0,94.5,283.5,490.0,2359.5,98.5,289.0,91.5,91.5
ikvm.csv,99.0,99.0,91.5,6679.5,946.5,95.5,289.0,186.0,195.0
lazarus-ccr.csv,99.0,194.0,282.5,6803.5,1015.0,98.5,387.5,89.5,91.5
les-indemodables.csv,99.0,95.5,98.5,195.5,551.5,98.5,194.0,186.0,292.5
metacosm.csv,99.0,253.5,98.5,1177.5,577.0,98.5,292.0,186.0,195.0
micomt.csv,99.0,99.0,98.5,1960.5,449.0,98.5,390.5,383.5,293.5
ontomorphtab.csv,86.5,99.0,98.5,1371.5,2116.5,98.5,702.0,285.0,284.5
tradelink.csv,89.5,99.0,98.5,857.0,18.5,98.5,190.0,0.0,195.0
xuggle.csv,99.0,99.0,98.5,598.5,545.0,98.5,95.5,186.0,195.0
