,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.14,0.23,0.3,1.0,0.67,0.0
foursquared.csv,0.22,0.2,0.0,0.75,0.0,0.0
ifmo-game-1.csv,0.25,0.0,0.07,0.45,0.0,0.0
micomt.csv,0.09,0.12,0.04,0.35,0.58,0.01
voms.csv,0.12,0.4,0.05,0.59,0.67,0.01
