,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.36,0.31,0.16,0.62,1.0,6
bdbbasic.csv,0.45,0.5,0.34,0.48,1.0,9
echongl.csv,0.54,0.38,0.38,0.48,1.0,5
etherboot.csv,0.19,0.5,0.07,0.51,1.0,11
freebios.csv,0.47,0.29,0.48,0.72,0.0,8
gebr.csv,0.95,0.32,0.94,0.4,1.0,0
gnukeda.csv,0.42,0.38,0.34,0.6,0.0,10
google-gears.csv,0.82,0.32,0.74,0.44,1.0,3
jnode.csv,0.1,0.43,0.1,0.8,3.0,7
openmeetings.csv,0.48,0.5,0.16,0.53,0.0,12
pgui.csv,0.58,0.33,0.53,0.55,2.0,1
tradelink.csv,0.68,0.31,0.5,0.53,1.0,4
wxcrp.csv,0.7,0.33,0.66,0.42,1.0,2
