,f1,g,recall,precision,pf,wins
aufs.csv,0.3,0.39,0.41,0.24,0.39,4
bscwweasel.csv,0.21,0.18,0.15,0.33,0.13,3
capcode.csv,0.27,0.45,0.45,0.24,0.38,6
emite.csv,0.23,0.33,0.29,0.35,0.25,5
extprosys.csv,0.38,0.43,0.93,0.26,0.8,11
lamp.csv,0.37,0.42,0.83,0.3,0.82,9
retromenu.csv,0.36,0.35,0.3,0.4,0.22,10
smbopensoft.csv,0.23,0.29,0.5,0.21,0.64,1
snakeyaml.csv,0.41,0.52,0.49,0.37,0.28,12
stuproa-cims.csv,0.29,0.29,0.25,0.33,0.08,8
ta3d.csv,0.29,0.37,0.33,0.22,0.13,7
thout.csv,0.39,0.13,0.93,0.25,0.97,2
vrjuggler.csv,0.15,0.15,0.12,0.24,0.13,0
