,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,0.56,0.66,0.69,0.87
aime.csv,0.62,0.77,0.52,0.4,0.01
badtrinitycore.csv,0.96,0.73,0.84,0.04,0.95
electric-core.csv,0.62,0.65,0.07,0.79,0.57
olsrd.csv,0.79,0.01,0.75,0.75,0.65
