,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,0.49,0.4,0.38,0.17
aime.csv,0.43,0.28,0.68,0.77,1.0
badtrinitycore.csv,0.05,0.32,0.19,0.97,0.09
electric-core.csv,0.43,0.6,0.94,0.53,0.58
olsrd.csv,0.57,0.99,0.59,0.56,0.68
