,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,0.61,0.42,0.25,0.17
aime.csv,0.54,0.38,0.43,0.36,0.97
badtrinitycore.csv,0.07,0.43,0.22,0.98,0.07
electric-core.csv,0.54,0.73,0.96,0.19,0.33
olsrd.csv,0.73,0.99,0.37,0.2,0.35
