,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,1.0,9.0,3.0,4.0
aime.csv,0.0,0.0,6.0,8.0,0.0
badtrinitycore.csv,1.0,1.0,2.0,0.0,1.0
electric-core.csv,0.0,0.0,0.0,9.0,3.0
olsrd.csv,5.0,0.0,14.0,47.0,1.0
