,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,0.05,0.09,0.19,0.12
aime.csv,0.04,0.05,0.44,0.35,0.01
badtrinitycore.csv,0.04,0.1,0.08,0.0,0.19
electric-core.csv,0.04,0.55,0.0,0.72,0.38
olsrd.csv,0.79,0.0,0.72,0.69,0.63
