,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,v8.csv
bochs.csv,57.0,39.0,0.0,2.0,0.0,0.0
encog-java.csv,4.0,1.0,1.0,0.0,0.0,0.0
h2database.csv,21.0,1.0,0.0,1.0,0.0,0.0
jaql.csv,16.0,5.0,0.0,1.0,0.0,0.0
raven-monitoring.csv,28.0,46.0,0.0,1.0,11.0,0.0
v8.csv,8.0,18.0,0.0,1.0,0.0,0.0
