,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.45,0.59,0.6,0.59,0.98,0.63,0.66,0.67
enlightenment.csv,0.5,0.51,0.6,0.97,0.59,0.14,0.58,0.6
ffigo.csv,0.55,0.47,0.56,0.56,0.65,0.0,0.99,0.45
ildjit.csv,0.21,0.94,0.1,0.05,0.2,0.0,0.01,0.0
jfreereport.csv,0.4,0.62,0.9,0.48,0.47,0.75,0.42,0.47
psycle.csv,0.97,0.63,0.58,0.64,0.49,0.63,0.57,0.65
wikipediardware.csv,0.66,0.43,0.61,0.55,0.48,0.45,0.52,0.98
wxjs.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
