,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.69,0.54,0.06,0.77,0.72,0.68,0.45
glelite.csv,1.0,1.0,0.96,0.97,0.99,0.99,0.0
moving-pictures.csv,0.63,0.89,0.68,0.04,0.76,0.72,0.33
plearn.csv,0.15,0.79,0.84,0.9,0.82,0.36,0.27
re2c.csv,0.6,0.02,0.74,0.7,0.65,0.46,0.94
rebecca-aiml.csv,0.72,0.83,0.78,0.65,0.63,0.04,0.71
xfce.csv,0.69,0.93,0.78,0.71,0.04,0.67,0.43
