,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.3,0.16,0.95,0.45,0.69,0.36,0.99
glelite.csv,0.29,0.11,0.54,0.48,0.69,0.29,1.0
moving-pictures.csv,0.33,0.09,0.55,1.0,0.68,0.29,1.0
plearn.csv,0.96,0.08,0.52,0.42,0.62,0.52,1.0
re2c.csv,0.42,0.86,0.55,0.48,0.73,0.45,0.96
rebecca-aiml.csv,0.49,0.5,0.53,0.52,0.75,1.0,1.0
xfce.csv,0.3,0.07,0.49,0.51,0.99,0.31,1.0
