,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.91,0.49,0.76,0.58,0.71,0.82,0.55,0.48,0.74,0.5
cubefs.csv,0.73,0.59,0.96,0.51,0.38,0.41,0.47,0.49,0.89,0.42
iaml.csv,0.54,0.6,0.51,0.42,0.37,0.7,0.57,0.68,0.45,0.4
ivataopenportal.csv,0.55,0.46,0.54,0.49,0.38,0.55,0.53,0.67,0.61,0.54
mb-unit.csv,0.49,0.83,0.56,0.45,0.31,0.44,0.59,0.47,0.44,0.39
mvdsv.csv,0.75,0.0,0.0,0.0,0.83,0.0,0.5,0.0,0.0,0.0
nova.csv,0.59,0.75,0.67,0.66,0.81,0.54,0.59,0.61,0.57,0.4
openwbem.csv,0.64,0.45,0.63,0.5,0.47,0.58,0.57,0.42,0.58,0.45
xcmetadataservicestoolkit.csv,0.71,0.42,0.51,0.59,0.38,0.48,0.42,0.95,0.5,0.39
