,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.91,0.75,0.86,0.0,0.75,0.74,0.0,0.89,0.0
avisynth2.csv,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0
les-indemodables.csv,0.73,0.81,0.75,0.48,0.89,0.7,0.61,0.67,0.5
lportal.csv,0.65,0.66,0.67,0.92,0.92,0.99,0.66,0.93,0.99
mbse.csv,0.67,0.53,0.59,0.78,0.91,0.58,0.9,0.68,0.51
mplayer-ce.csv,0.44,0.44,0.46,0.39,0.43,0.45,0.6,0.47,0.6
simplewebservices.csv,0.94,0.8,0.96,0.98,0.65,0.71,0.46,0.57,0.6
vapor.csv,0.83,0.8,0.96,0.67,0.8,0.59,0.7,0.97,0.94
zscreen.csv,0.5,0.49,0.55,0.46,0.69,0.48,0.59,0.43,0.43
