,recall,precision,pf,wins
algebsql.csv,0.53,0.62,0.69,3
amygdala.csv,0.4,0.65,0.33,13
chrysalis.csv,0.39,0.55,0.32,11
cme.csv,0.0,0.0,0.0,4
hydrate.csv,0.69,0.52,0.53,9
ivef-sdk.csv,0.51,0.5,0.57,5
jmri.csv,0.36,0.61,0.25,15
jython.csv,0.71,0.59,0.77,2
kdenlive.csv,0.66,0.5,0.58,6
opentibia.csv,0.4,0.6,0.33,12
projectfactory.csv,0.51,0.56,0.42,10
runuomondains.csv,0.61,0.49,0.75,0
somap.csv,0.89,0.53,0.9,1
taverna.csv,0.25,0.54,0.17,14
tigermud.csv,0.7,0.61,0.6,8
x-ray-mule.csv,0.31,0.49,0.38,7
