,f1,g,recall,precision,pf,wins
bloodycore.csv,0.16,0.11,0.09,0.48,0.125,0
flylegacy.csv,0.495,0.505,0.565,0.375,0.5700000000000001,6
jguard.csv,0.495,0.62,0.73,0.515,0.55,9
m-a-d-n-e-s-s.csv,0.115,0.08,0.065,0.615,0.05,1
mob-sen-plat.csv,0.535,0.5700000000000001,0.835,0.42500000000000004,0.675,8
raygina.csv,0.29500000000000004,0.335,0.295,0.39,0.235,3
st-filteredstatistics.csv,0.54,0.37,0.88,0.4,0.885,4
upp-mirror.csv,0.41000000000000003,0.46,0.435,0.45999999999999996,0.36,7
wishmaster.csv,0.36,0.42000000000000004,0.4,0.475,0.29000000000000004,5
yarp.csv,0.23,0.16499999999999998,0.135,0.565,0.13,2
