,recall,precision,pf,wins
carabiner.csv,0.6399999999999999,0.315,0.525,6
continuum-ide.csv,0.325,0.33999999999999997,0.235,10
free-evolution.csv,0.6,0.30500000000000005,0.525,5
gtad.csv,0.26,0.33999999999999997,0.125,11
jaxen.csv,0.79,0.275,0.755,1
jruby.csv,0.36,0.17,0.375,0
jsr308-langtools.csv,0.91,0.28500000000000003,0.77,2
kaffeine.csv,0.79,0.31,0.58,7
oorexx.csv,0.505,0.23,0.275,8
qedo.csv,0.15500000000000003,0.235,0.235,4
sarasvati.csv,0.43999999999999995,0.30000000000000004,0.29,9
taokgame.csv,0.18,0.43500000000000005,0.16,12
zabbix.csv,0.425,0.2,0.355,3
