,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.79,0.66,0.82,0.05,0.72,0.88,0.84,0.53,0.81
arsenal-1.csv,0.81,0.83,0.07,0.82,0.96,0.92,0.96,0.86,1.0
barracudamvc.csv,0.02,0.94,1.0,0.95,1.0,0.59,1.0,0.9,0.9
irplus.csv,0.87,0.57,0.77,0.72,0.82,0.76,0.04,0.4,0.79
lite.csv,0.83,0.79,0.96,0.86,0.96,0.91,0.92,0.0,0.87
mevenide.csv,0.84,0.77,0.9,0.67,0.67,0.81,0.71,0.8,0.14
mumble.csv,0.67,0.62,0.63,0.63,0.02,0.88,0.48,0.53,0.74
ontopia.csv,0.85,0.89,0.87,0.81,0.91,0.0,0.77,0.89,0.89
openintents.csv,0.82,0.09,0.89,0.63,0.72,0.78,0.65,0.77,0.81
