,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.66,0.59,0.83,0.48,0.89,0.65,0.88,0.5,0.76
arsenal-1.csv,0.58,0.71,0.56,0.83,0.0,0.83,0.8,0.81,0.67
barracudamvc.csv,0.38,0.28,0.36,0.47,0.39,0.39,0.34,0.45,0.57
irplus.csv,0.66,0.45,0.57,0.71,0.94,0.5,0.62,0.53,0.74
lite.csv,0.95,0.89,0.5,0.75,0.8,0.82,0.75,0.67,0.91
mevenide.csv,0.49,0.38,0.86,0.64,0.54,0.5,0.59,0.7,0.84
mumble.csv,0.4,0.5,0.42,0.62,0.58,0.65,0.44,0.5,0.7
ontopia.csv,0.38,0.31,0.45,0.33,0.39,0.37,0.46,0.33,0.59
openintents.csv,0.77,0.52,0.75,0.44,0.87,0.72,0.62,0.48,0.74
