,recall,precision,pf,wins
autowikibrowser.csv,0.6,0.38,0.28,12
dynalloy.csv,0.95,0.31,0.89,2
enzo.csv,0.87,0.26,0.78,1
hydrogen.csv,0.25,0.5,0.11,13
jcae.csv,0.25,0.6,0.07,16
kmatplot.csv,0.29,0.3,0.22,9
lphant.csv,0.75,0.35,0.43,10
natpad.csv,0.63,0.31,0.47,7
nosleepsoftware.csv,0.05,0.14,0.04,4
ossbuild.csv,0.56,0.45,0.24,14
quarkplayer.csv,0.32,0.29,0.29,5
quickfast.csv,0.74,0.31,0.56,6
rezilla.csv,0.82,0.28,0.79,0
rhex.csv,0.33,0.4,0.19,11
rocrail.csv,0.22,0.5,0.08,15
virtuoso.csv,0.94,0.36,0.9,3
yield.csv,0.82,0.3,0.57,8
