,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.5,0.58,0.49,0.88,0.62,0.86,0.98,0.95
decidr.csv,0.5,0.59,0.75,0.87,0.37,0.47,1.14,0.97
exist.csv,0.61,0.76,0.74,0.84,0.45,0.34,0.97,0.93
ivatamasks.csv,0.42,0.58,0.62,0.64,0.53,0.74,0.71,0.83
libopenmetaverse.csv,1.0,1.0,0.99,0.52,1.0,0.73,1.26,0.8
mule.csv,0.62,0.49,0.86,0.88,0.79,0.65,0.37,0.89
runuomondains.csv,0.94,0.62,0.87,0.67,0.8,0.64,1.0,0.29
